invoice_id,transaction_id,supplier_id,buyer_id,carrier,has_shipment,invoice_amount,transaction_amount,amount_deviation_ratio,amount_to_supplier_avg_ratio,time_invoice_to_payment_hours,time_shipment_to_payment_hours,supplier_fraud_history,buyer_fraud_history,supplier_tx_volume,buyer_tx_volume,is_round_amount,tx_hour,is_weekend,is_night_tx,fraud_type,is_fraud
INV-SYN-11128,TXN-SYN-11128,SUPP-GLOBAL-01,BUYER-VORTEX-02,DHL Global Express,1,118075.85,115799.86,-0.0193,0.965,598.93,415.37,0,0,164,261,0,10,0,0,NORMAL,0
INV-SYN-11129,TXN-SYN-11129,SUPP-PREC-04,BUYER-OMEGA-01,Maersk Ocean Freight,1,102808.11,103371.8,0.0055,1.0881,526.98,451.43,0,0,177,294,0,23,0,1,NORMAL,0
INV-SYN-11130,TXN-SYN-11130,SUPP-NEXUS-02,BUYER-GLOBAL-05,Maersk Ocean Freight,1,91828.84,90123.94,-0.0186,1.0603,808.65,701.17,0,0,150,231,0,20,0,0,NORMAL,0
INV-SYN-11131,TXN-SYN-11131,SUPP-NEXUS-02,BUYER-VORTEX-02,Kuehne+Nagel Logistics,1,93965.82,94520.64,0.0059,1.112,829.12,691.99,0,0,151,262,0,10,0,0,NORMAL,0
INV-SYN-11132,TXN-SYN-11132,SUPP-NEXUS-02,BUYER-APEX-06,FedEx International,1,119291.36,118099.99,-0.01,1.3894,562.08,429.92,0,0,152,265,0,8,1,0,NORMAL,0
INV-SYN-11133,TXN-SYN-11133,SUPP-TITAN-03,BUYER-OMEGA-01,DB Schenker,1,311747.4,306358.21,-0.0173,1.0941,637.66,538.32,1,0,200,295,0,13,0,0,NORMAL,0
INV-SYN-11134,TXN-SYN-11134,SUPP-NEXUS-02,BUYER-APEX-06,Maersk Ocean Freight,1,79811.67,80264.94,0.0057,0.9443,835.27,723.54,0,0,153,266,0,7,1,0,NORMAL,0
INV-SYN-11135,TXN-SYN-11135,SUPP-TITAN-03,BUYER-VORTEX-02,DB Schenker,1,347486.1,343901.01,-0.0103,1.2282,479.71,426.32,1,0,201,263,0,8,0,0,NORMAL,0
INV-SYN-11136,TXN-SYN-11136,SUPP-IND-05,BUYER-GLOBAL-05,DHL Global Express,1,207578.82,206779.15,-0.0039,1.2924,457.26,359.17,1,0,189,232,0,1,0,1,NORMAL,0
INV-SYN-11137,TXN-SYN-11137,SUPP-GLOBAL-01,BUYER-APEX-06,Maersk Ocean Freight,1,83171.77,81872.04,-0.0156,0.6823,567.12,478.05,0,0,165,267,0,3,0,1,NORMAL,0
INV-SYN-11138,TXN-SYN-11138,SUPP-PREC-04,BUYER-OMEGA-01,Maersk Ocean Freight,1,109188.25,109416.29,0.0021,1.1518,780.78,608.05,0,0,178,296,0,4,0,1,NORMAL,0
INV-SYN-11139,TXN-SYN-11139,SUPP-GLOBAL-01,BUYER-GLOBAL-05,DB Schenker,1,141035.18,140086.87,-0.0067,1.1674,375.37,333.01,0,0,166,233,0,16,0,0,NORMAL,0
INV-SYN-11140,TXN-SYN-11140,SUPP-TITAN-03,BUYER-OMEGA-01,FedEx International,1,259170.55,260465.74,0.005,0.9302,954.47,765.08,1,0,202,297,0,3,0,1,NORMAL,0
INV-SYN-11141,TXN-SYN-11141,SUPP-PREC-04,BUYER-VORTEX-02,DB Schenker,1,127673.04,126256.35,-0.0111,1.329,716.44,529.96,0,0,179,264,0,16,1,0,NORMAL,0
INV-SYN-11142,TXN-SYN-11142,SUPP-PREC-04,BUYER-APEX-06,FedEx International,1,91436.18,92346.08,0.01,0.9721,814.73,748.74,0,0,180,268,0,16,0,0,NORMAL,0
INV-SYN-11143,TXN-SYN-11143,SUPP-IND-05,BUYER-APEX-06,Maersk Ocean Freight,1,165023.06,166121.8,0.0067,1.0383,852.79,664.05,1,0,190,269,0,14,1,0,NORMAL,0
INV-SYN-11144,TXN-SYN-11144,SUPP-TITAN-03,BUYER-GLOBAL-05,FedEx International,1,267884.97,265456.71,-0.0091,0.9481,612.47,432.09,1,0,203,234,0,18,0,0,NORMAL,0
INV-SYN-11145,TXN-SYN-11145,SUPP-TITAN-03,BUYER-OMEGA-01,FedEx International,1,281090.53,276602.86,-0.016,0.9879,887.49,717.33,1,0,204,298,0,16,0,0,NORMAL,0
INV-SYN-11146,TXN-SYN-11146,SUPP-IND-05,BUYER-VORTEX-02,Kuehne+Nagel Logistics,1,116149.0,117022.95,0.0075,0.7314,750.95,561.22,1,0,191,265,0,19,0,0,NORMAL,0
INV-SYN-11147,TXN-SYN-11147,SUPP-GLOBAL-01,BUYER-VORTEX-02,DB Schenker,1,76798.47,76915.74,0.0015,0.641,869.26,732.65,0,0,167,266,0,9,0,0,NORMAL,0
INV-SYN-11148,TXN-SYN-11148,SUPP-NEXUS-02,BUYER-APEX-06,Kuehne+Nagel Logistics,1,118883.23,119489.34,0.0051,1.4058,646.08,538.28,0,0,154,270,0,14,1,0,NORMAL,0
INV-SYN-11149,TXN-SYN-11149,SUPP-IND-05,BUYER-QUICK-04,FedEx International,1,126121.55,300196.77,1.3802,1.8762,236.72,142.96,1,5,192,47,0,1,1,1,AMOUNT_INFLATION,1
INV-SYN-11150,TXN-SYN-11150,SUPP-TITAN-03,BUYER-OMEGA-01,DHL Global Express,1,210602.54,208134.85,-0.0117,0.7433,743.48,668.17,1,0,205,299,0,20,0,0,NORMAL,0
INV-SYN-11151,TXN-SYN-11151,SUPP-PREC-04,BUYER-APEX-06,FedEx International,1,43856.98,44220.22,0.0083,0.4655,826.93,637.08,0,0,181,271,0,1,0,1,NORMAL,0
INV-SYN-11152,TXN-SYN-11152,SUPP-TITAN-03,BUYER-GLOBAL-05,Kuehne+Nagel Logistics,1,235272.68,234589.38,-0.0029,0.8378,499.19,326.54,1,0,206,235,0,14,1,0,NORMAL,0
INV-SYN-11153,TXN-SYN-11153,SUPP-IND-05,BUYER-GLOBAL-05,Maersk Ocean Freight,1,107076.41,108053.66,0.0091,0.6753,636.73,592.47,1,0,193,236,0,17,0,0,NORMAL,0
INV-SYN-11154,TXN-SYN-11154,SUPP-GLOBAL-01,BUYER-OMEGA-01,FedEx International,1,169260.45,169583.98,0.0019,1.4132,978.15,827.87,0,0,168,300,0,3,0,1,NORMAL,0
INV-SYN-11155,TXN-SYN-11155,SUPP-NEXUS-02,BUYER-VORTEX-02,Maersk Ocean Freight,1,106458.61,107295.88,0.0079,1.2623,443.14,293.46,0,0,155,267,0,17,0,0,NORMAL,0
INV-SYN-11156,TXN-SYN-11156,SUPP-PREC-04,BUYER-APEX-06,Maersk Ocean Freight,1,78656.43,77983.03,-0.0086,0.8209,459.8,349.79,0,0,182,272,0,3,0,1,NORMAL,0
INV-SYN-11157,TXN-SYN-11157,SUPP-TITAN-03,BUYER-GLOBAL-05,DHL Global Express,1,437670.51,434567.79,-0.0071,1.552,426.05,350.74,1,0,207,237,0,21,0,0,NORMAL,0
INV-SYN-11158,TXN-SYN-11158,SUPP-PREC-04,BUYER-VORTEX-02,Maersk Ocean Freight,1,118316.93,119449.11,0.0096,1.2574,645.79,511.04,0,0,183,268,0,15,0,0,NORMAL,0
INV-SYN-11159,TXN-SYN-11159,SUPP-GLOBAL-01,BUYER-GLOBAL-05,DHL Global Express,1,110255.06,110054.92,-0.0018,0.9171,838.82,649.63,0,0,169,238,0,7,1,0,NORMAL,0
INV-SYN-11160,TXN-SYN-11160,SUPP-GLOBAL-01,BUYER-VORTEX-02,Maersk Ocean Freight,1,45017.83,45447.92,0.0096,0.3787,508.81,470.85,0,0,170,269,0,11,0,0,NORMAL,0
INV-SYN-11161,TXN-SYN-11161,SUPP-SUSP-06,BUYER-VORTEX-02,FedEx International,1,998101.71,1147816.97,0.15,2.9431,88.29,-29.38,6,0,21,270,0,19,0,0,SERIAL_COUNTERPARTY_SPIKE,1
INV-SYN-11162,TXN-SYN-11162,SUPP-PACIFIC-08,BUYER-VORTEX-02,FedEx International,1,48945.52,48809.43,-0.0028,0.6508,719.46,544.4,0,0,209,271,0,3,1,1,NORMAL,0
INV-SYN-11163,TXN-SYN-11163,SUPP-PREC-04,BUYER-OMEGA-01,DHL Global Express,1,55921.78,56372.44,0.0081,0.5934,898.89,724.32,0,0,184,301,0,17,0,0,NORMAL,0
INV-SYN-11164,TXN-SYN-11164,SUPP-TITAN-03,BUYER-GLOBAL-05,FedEx International,1,351579.93,351752.54,0.0005,1.2563,908.19,780.14,1,0,208,239,0,8,0,0,NORMAL,0
INV-SYN-11165,TXN-SYN-11165,SUPP-PREC-04,BUYER-VORTEX-02,Kuehne+Nagel Logistics,1,152944.12,154461.37,0.0099,1.6259,976.68,797.16,0,0,185,272,0,22,0,0,NORMAL,0
INV-SYN-11166,TXN-SYN-11166,SUPP-IND-05,BUYER-APEX-06,DHL Global Express,1,215370.91,217162.87,0.0083,1.3573,583.32,443.01,1,0,194,273,0,0,0,1,NORMAL,0
INV-SYN-11167,TXN-SYN-11167,SUPP-TITAN-03,BUYER-VORTEX-02,Kuehne+Nagel Logistics,1,319473.64,320920.08,0.0045,1.1461,330.34,264.95,1,0,209,273,0,9,1,0,NORMAL,0
INV-SYN-11168,TXN-SYN-11168,SUPP-GLOBAL-01,BUYER-APEX-06,DB Schenker,1,137842.63,138847.51,0.0073,1.1571,445.66,299.27,0,0,171,274,0,19,0,0,NORMAL,0
INV-SYN-11169,TXN-SYN-11169,SUPP-IND-05,BUYER-OMEGA-01,DB Schenker,1,194136.62,192120.82,-0.0104,1.2008,779.59,661.32,1,0,195,302,0,2,0,1,NORMAL,0
INV-SYN-11170,TXN-SYN-11170,SUPP-IND-05,BUYER-APEX-06,FedEx International,1,190357.14,190223.12,-0.0007,1.1889,588.82,508.74,1,0,196,275,0,14,0,0,NORMAL,0
INV-SYN-11171,TXN-SYN-11171,SUPP-NEXUS-02,BUYER-GLOBAL-05,DHL Global Express,1,90975.32,90319.35,-0.0072,1.0626,638.16,534.28,0,0,156,240,0,19,1,0,NORMAL,0
INV-SYN-11172,TXN-SYN-11172,SUPP-PREC-04,BUYER-OMEGA-01,Kuehne+Nagel Logistics,1,97474.78,96940.92,-0.0055,1.0204,932.03,835.37,0,0,186,303,0,18,0,0,NORMAL,0
INV-SYN-11173,TXN-SYN-11173,SUPP-TITAN-03,BUYER-OMEGA-01,Maersk Ocean Freight,1,275618.48,270450.35,-0.0188,0.9659,958.95,775.26,1,0,210,304,0,4,1,1,NORMAL,0
INV-SYN-11174,TXN-SYN-11174,SUPP-PACIFIC-08,BUYER-VORTEX-02,DHL Global Express,1,60863.16,60995.7,0.0022,0.8133,939.41,820.06,0,0,210,274,0,13,0,0,NORMAL,0
INV-SYN-11175,TXN-SYN-11175,SUPP-PREC-04,BUYER-VORTEX-02,Kuehne+Nagel Logistics,1,88333.97,87992.37,-0.0039,0.9262,847.63,683.12,0,0,187,275,0,14,0,0,NORMAL,0
INV-SYN-11176,TXN-SYN-11176,SUPP-IND-05,BUYER-VORTEX-02,FedEx International,1,92281.73,92321.78,0.0004,0.577,342.17,299.19,1,0,197,276,0,7,0,0,NORMAL,0
INV-SYN-11177,TXN-SYN-11177,SUPP-NEXUS-02,BUYER-VORTEX-02,FedEx International,1,82910.28,81433.56,-0.0178,0.958,650.45,582.69,0,0,157,277,0,3,0,1,NORMAL,0
INV-SYN-11178,TXN-SYN-11178,SUPP-TITAN-03,BUYER-VORTEX-02,FedEx International,1,210798.62,508648.44,1.413,1.8166,405.91,357.45,1,0,211,278,0,10,0,0,AMOUNT_INFLATION,1
INV-SYN-11179,TXN-SYN-11179,SUPP-TITAN-03,BUYER-VORTEX-02,Kuehne+Nagel Logistics,1,202748.75,203721.37,0.0048,0.7276,360.85,266.85,1,0,212,279,0,9,0,0,NORMAL,0
INV-SYN-11180,TXN-SYN-11180,SUPP-IND-05,BUYER-QUICK-04,None,0,330425.15,379988.92,0.15,2.3749,177.2,70.28,1,5,198,48,0,23,0,1,SERIAL_COUNTERPARTY_SPIKE,1
INV-SYN-11181,TXN-SYN-11181,SUPP-NEXUS-02,BUYER-GLOBAL-05,Kuehne+Nagel Logistics,1,114580.05,112323.6,-0.0197,1.3215,571.33,406.85,0,0,158,241,0,2,0,1,NORMAL,0
INV-SYN-11182,TXN-SYN-11182,SUPP-NEXUS-02,BUYER-APEX-06,DHL Global Express,1,104514.23,102456.65,-0.0197,1.2054,801.63,657.6,0,0,159,276,0,14,0,0,NORMAL,0
INV-SYN-11183,TXN-SYN-11183,SUPP-PREC-04,BUYER-VORTEX-02,DHL Global Express,1,57700.61,56932.57,-0.0133,0.5993,470.82,335.35,0,0,188,280,0,22,0,0,NORMAL,0
INV-SYN-11184,TXN-SYN-11184,SUPP-PREC-04,BUYER-OMEGA-01,Maersk Ocean Freight,1,71496.33,70768.59,-0.0102,0.7449,996.38,813.19,0,0,189,305,0,20,0,0,NORMAL,0
INV-SYN-11185,TXN-SYN-11185,SUPP-PACIFIC-08,BUYER-APEX-06,Maersk Ocean Freight,1,92639.46,91582.74,-0.0114,1.2211,474.55,305.1,0,0,211,277,0,21,0,0,NORMAL,0
INV-SYN-11186,TXN-SYN-11186,SUPP-GLOBAL-01,BUYER-APEX-06,DB Schenker,1,90525.38,91115.68,0.0065,0.7593,932.11,747.87,0,0,172,278,0,12,0,0,NORMAL,0
INV-SYN-11187,TXN-SYN-11187,SUPP-NEXUS-02,BUYER-VORTEX-02,DHL Global Express,1,80226.55,78707.93,-0.0189,0.926,487.88,377.19,0,0,160,281,0,12,0,0,NORMAL,0
INV-SYN-11188,TXN-SYN-11188,SUPP-PREC-04,BUYER-VORTEX-02,Kuehne+Nagel Logistics,1,108063.74,108151.11,0.0008,1.1384,655.71,609.19,0,0,190,282,0,19,0,0,NORMAL,0
INV-SYN-11189,TXN-SYN-11189,SUPP-PREC-04,BUYER-VORTEX-02,DB Schenker,1,72001.82,72223.14,0.0031,0.7602,839.48,700.07,0,0,191,283,0,0,0,1,NORMAL,0
INV-SYN-11190,TXN-SYN-11190,SUPP-NEXUS-02,BUYER-VORTEX-02,FedEx International,1,87239.23,85608.97,-0.0187,1.0072,483.03,444.81,0,0,161,284,0,21,0,0,NORMAL,0
INV-SYN-11191,TXN-SYN-11191,SUPP-TITAN-03,BUYER-VORTEX-02,Kuehne+Nagel Logistics,1,186618.22,184009.2,-0.014,0.6572,604.51,468.02,1,0,213,285,0,14,1,0,NORMAL,0
INV-SYN-11192,TXN-SYN-11192,SUPP-TITAN-03,BUYER-OMEGA-01,Kuehne+Nagel Logistics,1,237904.26,237622.68,-0.0012,0.8487,343.58,255.19,1,0,214,306,0,6,1,0,NORMAL,0
INV-SYN-11193,TXN-SYN-11193,SUPP-PREC-04,BUYER-OMEGA-01,FedEx International,1,102594.82,102394.74,-0.002,1.0778,406.92,326.02,0,0,192,307,0,17,1,0,NORMAL,0
INV-SYN-11194,TXN-SYN-11194,SUPP-TITAN-03,BUYER-OMEGA-01,DHL Global Express,1,168490.44,165449.85,-0.018,0.5909,727.97,611.15,1,0,215,308,0,19,0,0,NORMAL,0
INV-SYN-11195,TXN-SYN-11195,SUPP-NEXUS-02,BUYER-GLOBAL-05,FedEx International,1,94360.09,92879.07,-0.0157,1.0927,295.73,243.54,0,0,162,242,0,15,0,0,NORMAL,0
INV-SYN-11196,TXN-SYN-11196,SUPP-GLOBAL-01,BUYER-OMEGA-01,FedEx International,1,119410.87,119776.37,0.0031,0.9981,751.97,697.31,0,0,173,309,0,1,0,1,NORMAL,0
INV-SYN-11197,TXN-SYN-11197,SUPP-GLOBAL-01,BUYER-OMEGA-01,DB Schenker,1,136574.7,137219.33,0.0047,1.1435,737.2,626.87,0,0,174,310,0,17,0,0,NORMAL,0
INV-SYN-11198,TXN-SYN-11198,SUPP-TITAN-03,BUYER-APEX-06,DB Schenker,1,295673.99,296396.05,0.0024,1.0586,532.55,390.03,1,0,216,279,0,8,0,0,NORMAL,0
INV-SYN-11199,TXN-SYN-11199,SUPP-PACIFIC-08,BUYER-APEX-06,Maersk Ocean Freight,1,100577.63,101277.38,0.007,1.3504,481.16,374.3,0,0,212,280,0,2,0,1,NORMAL,0
INV-SYN-11200,TXN-SYN-11200,SUPP-IND-05,BUYER-QUICK-04,None,0,224025.21,224025.21,0.0,1.4002,0.59,-1.0,1,5,199,49,0,21,0,0,RAPID_GHOST_SETTLEMENT,1
INV-SYN-11201,TXN-SYN-11201,SUPP-TITAN-03,BUYER-VORTEX-02,FedEx International,1,249941.61,248019.84,-0.0077,0.8858,1005.74,832.49,1,0,217,286,0,5,0,1,NORMAL,0
INV-SYN-11202,TXN-SYN-11202,SUPP-NEXUS-02,BUYER-GLOBAL-05,Kuehne+Nagel Logistics,1,87598.82,86913.25,-0.0078,1.0225,853.91,680.07,0,0,163,243,0,6,0,0,NORMAL,0
INV-SYN-11203,TXN-SYN-11203,SUPP-PREC-04,BUYER-APEX-06,FedEx International,1,107903.33,106838.76,-0.0099,1.1246,813.78,673.98,0,0,193,281,0,12,1,0,NORMAL,0
INV-SYN-11204,TXN-SYN-11204,SUPP-NEXUS-02,BUYER-VORTEX-02,DB Schenker,1,86038.28,84810.42,-0.0143,0.9978,524.41,458.05,0,0,164,287,0,8,0,0,NORMAL,0
INV-SYN-11205,TXN-SYN-11205,SUPP-PREC-04,BUYER-APEX-06,Kuehne+Nagel Logistics,1,95964.05,94928.31,-0.0108,0.9992,402.47,305.19,0,0,194,282,0,12,0,0,NORMAL,0
INV-SYN-11206,TXN-SYN-11206,SUPP-PACIFIC-08,BUYER-APEX-06,DB Schenker,1,61837.66,62146.02,0.005,0.8286,644.1,487.27,0,0,213,283,0,8,0,0,NORMAL,0
INV-SYN-11207,TXN-SYN-11207,SUPP-NEXUS-02,BUYER-VORTEX-02,DB Schenker,1,70913.36,71388.32,0.0067,0.8399,637.98,499.07,0,0,165,288,0,6,0,0,NORMAL,0
INV-SYN-11208,TXN-SYN-11208,SUPP-PREC-04,BUYER-OMEGA-01,Maersk Ocean Freight,1,61688.12,61168.65,-0.0084,0.6439,970.23,830.18,0,0,195,311,0,12,0,0,NORMAL,0
INV-SYN-11209,TXN-SYN-11209,SUPP-PACIFIC-08,BUYER-VORTEX-02,FedEx International,1,107804.56,107508.32,-0.0027,1.4334,647.7,486.77,0,0,214,289,0,14,0,0,NORMAL,0
INV-SYN-11210,TXN-SYN-11210,SUPP-PREC-04,BUYER-VORTEX-02,Maersk Ocean Freight,1,65458.25,64405.46,-0.0161,0.678,787.49,606.21,0,0,196,290,0,21,1,0,NORMAL,0
INV-SYN-11211,TXN-SYN-11211,SUPP-IND-05,BUYER-OMEGA-01,DHL Global Express,1,132283.79,132761.18,0.0036,0.8298,841.48,792.1,1,0,200,312,0,12,0,0,NORMAL,0
INV-SYN-11212,TXN-SYN-11212,SUPP-GLOBAL-01,BUYER-GLOBAL-05,FedEx International,1,98447.78,97404.12,-0.0106,0.8117,862.83,686.15,0,0,175,244,0,16,0,0,NORMAL,0
INV-SYN-11213,TXN-SYN-11213,SUPP-NEXUS-02,BUYER-GLOBAL-05,DB Schenker,1,104017.14,103069.36,-0.0091,1.2126,960.55,782.71,0,0,166,245,0,7,1,0,NORMAL,0
INV-SYN-11214,TXN-SYN-11214,SUPP-PREC-04,BUYER-APEX-06,DB Schenker,1,87994.95,86697.6,-0.0147,0.9126,419.19,335.89,0,0,197,284,0,15,1,0,NORMAL,0
INV-SYN-11215,TXN-SYN-11215,SUPP-NEXUS-02,BUYER-VORTEX-02,FedEx International,1,111514.52,111065.02,-0.004,1.3066,709.45,577.0,0,0,167,291,0,2,0,1,NORMAL,0
INV-SYN-11216,TXN-SYN-11216,SUPP-PACIFIC-08,BUYER-APEX-06,FedEx International,1,62372.05,61650.84,-0.0116,0.822,993.96,825.67,0,0,215,285,0,16,0,0,NORMAL,0
INV-SYN-11217,TXN-SYN-11217,SUPP-PACIFIC-08,BUYER-VORTEX-02,Kuehne+Nagel Logistics,1,80231.14,78860.16,-0.0171,1.0515,565.83,523.69,0,0,216,292,0,20,1,0,NORMAL,0
INV-SYN-11218,TXN-SYN-11218,SUPP-PREC-04,BUYER-VORTEX-02,Maersk Ocean Freight,1,75160.51,74979.02,-0.0024,0.7893,988.66,798.57,0,0,198,293,0,18,0,0,NORMAL,0
INV-SYN-11219,TXN-SYN-11219,SUPP-IND-05,BUYER-VORTEX-02,DB Schenker,1,245805.97,241036.28,-0.0194,1.5065,559.01,446.3,1,0,201,294,0,4,0,1,NORMAL,0
INV-SYN-11220,TXN-SYN-11220,SUPP-TITAN-03,BUYER-OMEGA-01,Maersk Ocean Freight,1,196868.11,193337.62,-0.0179,0.6905,703.48,646.42,1,0,218,313,0,8,1,0,NORMAL,0
INV-SYN-11221,TXN-SYN-11221,SUPP-NEXUS-02,BUYER-OMEGA-01,Maersk Ocean Freight,1,91583.69,91925.21,0.0037,1.0815,555.76,415.41,0,0,168,314,0,15,0,0,NORMAL,0
INV-SYN-11222,TXN-SYN-11222,SUPP-NEXUS-02,BUYER-QUICK-04,Maersk Ocean Freight,1,216057.1,248465.66,0.15,2.9231,104.26,-1.46,0,5,169,50,0,7,0,0,SERIAL_COUNTERPARTY_SPIKE,1
INV-SYN-11223,TXN-SYN-11223,SUPP-TITAN-03,BUYER-OMEGA-01,FedEx International,1,308965.94,311182.62,0.0072,1.1114,704.42,660.31,1,0,219,315,0,1,0,1,NORMAL,0
INV-SYN-11224,TXN-SYN-11224,SUPP-TITAN-03,BUYER-APEX-06,Kuehne+Nagel Logistics,1,267029.86,264393.08,-0.0099,0.9443,714.21,635.65,1,0,220,286,0,0,0,1,NORMAL,0
INV-SYN-11225,TXN-SYN-11225,SUPP-TITAN-03,BUYER-OMEGA-01,DB Schenker,1,270912.55,273444.89,0.0093,0.9766,384.9,251.53,1,0,221,316,0,22,0,0,NORMAL,0
INV-SYN-11226,TXN-SYN-11226,SUPP-PREC-04,BUYER-VORTEX-02,Maersk Ocean Freight,1,96040.52,95214.62,-0.0086,1.0023,699.73,658.11,0,0,199,295,0,22,0,0,NORMAL,0
INV-SYN-11227,TXN-SYN-11227,SUPP-TITAN-03,BUYER-GLOBAL-05,Kuehne+Nagel Logistics,1,269709.86,271222.61,0.0056,0.9687,822.69,664.37,1,0,222,246,0,7,0,0,NORMAL,0
INV-SYN-11228,TXN-SYN-11228,SUPP-SUSP-06,BUYER-GLOBAL-05,None,0,300000.0,300000.0,0.0,0.7692,60.94,32.75,6,0,22,247,1,0,0,1,OFF_HOURS_ROUND_SUM,1
INV-SYN-11229,TXN-SYN-11229,SUPP-TITAN-03,BUYER-OMEGA-01,FedEx International,1,434736.61,427718.12,-0.0161,1.5276,439.53,284.65,1,0,223,317,0,1,1,1,NORMAL,0
INV-SYN-11230,TXN-SYN-11230,SUPP-TITAN-03,BUYER-OMEGA-01,DHL Global Express,1,240975.58,241950.02,0.004,0.8641,403.29,245.79,1,0,224,318,0,7,0,0,NORMAL,0
INV-SYN-11231,TXN-SYN-11231,SUPP-GLOBAL-01,BUYER-GLOBAL-05,Kuehne+Nagel Logistics,1,78905.91,78789.43,-0.0015,0.6566,678.98,618.6,0,0,176,248,0,12,0,0,NORMAL,0
INV-SYN-11232,TXN-SYN-11232,SUPP-TITAN-03,BUYER-OMEGA-01,DHL Global Express,1,273820.26,268805.24,-0.0183,0.96,408.98,351.34,1,0,225,319,0,3,0,1,NORMAL,0
INV-SYN-11233,TXN-SYN-11233,SUPP-PACIFIC-08,BUYER-OMEGA-01,DHL Global Express,1,123369.55,123831.91,0.0037,1.6511,742.55,670.19,0,0,217,320,0,8,0,0,NORMAL,0
INV-SYN-11234,TXN-SYN-11234,SUPP-PREC-04,BUYER-GLOBAL-05,Kuehne+Nagel Logistics,1,75912.73,74833.19,-0.0142,0.7877,766.81,603.27,0,0,200,249,0,0,0,1,NORMAL,0
INV-SYN-11235,TXN-SYN-11235,SUPP-SUSP-06,BUYER-GLOBAL-05,DHL Global Express,1,549813.89,1022045.62,0.8589,2.6206,280.03,183.31,6,0,23,250,0,2,1,1,AMOUNT_INFLATION,1
INV-SYN-11236,TXN-SYN-11236,SUPP-NEXUS-02,BUYER-GLOBAL-05,DHL Global Express,1,120651.14,120199.9,-0.0037,1.4141,849.47,661.72,0,0,170,251,0,10,0,0,NORMAL,0
INV-SYN-11237,TXN-SYN-11237,SUPP-GLOBAL-01,BUYER-VORTEX-02,FedEx International,1,103392.35,102321.43,-0.0104,0.8527,667.55,476.8,0,0,177,296,0,3,1,1,NORMAL,0
INV-SYN-11238,TXN-SYN-11238,SUPP-IND-05,BUYER-GLOBAL-05,Kuehne+Nagel Logistics,1,182759.32,181882.01,-0.0048,1.1368,471.09,390.57,1,0,202,252,0,19,0,0,NORMAL,0
INV-SYN-11239,TXN-SYN-11239,SUPP-TITAN-03,BUYER-VORTEX-02,Maersk Ocean Freight,1,393987.76,393848.0,-0.0004,1.4066,595.9,408.87,1,0,226,297,0,15,1,0,NORMAL,0
INV-SYN-11240,TXN-SYN-11240,SUPP-NEXUS-02,BUYER-OMEGA-01,DHL Global Express,1,76943.54,76544.79,-0.0052,0.9005,788.73,611.91,0,0,171,321,0,11,1,0,NORMAL,0
INV-SYN-11241,TXN-SYN-11241,SUPP-PREC-04,BUYER-OMEGA-01,DHL Global Express,1,90164.97,90792.45,0.007,0.9557,536.6,431.04,0,0,201,322,0,16,0,0,NORMAL,0
INV-SYN-11242,TXN-SYN-11242,SUPP-TITAN-03,BUYER-OMEGA-01,Maersk Ocean Freight,1,239282.34,239716.51,0.0018,0.8561,771.09,685.32,1,0,227,323,0,19,1,0,NORMAL,0
INV-SYN-11243,TXN-SYN-11243,SUPP-PREC-04,BUYER-GLOBAL-05,FedEx International,1,70899.53,71105.31,0.0029,0.7485,461.77,376.87,0,0,202,253,0,9,0,0,NORMAL,0
INV-SYN-11244,TXN-SYN-11244,SUPP-NEXUS-02,BUYER-OMEGA-01,Maersk Ocean Freight,1,71202.85,70654.02,-0.0077,0.8312,967.34,794.07,0,0,172,324,0,16,0,0,NORMAL,0
INV-SYN-11245,TXN-SYN-11245,SUPP-PREC-04,BUYER-APEX-06,Kuehne+Nagel Logistics,1,65931.42,65531.33,-0.0061,0.6898,551.58,491.76,0,0,203,287,0,9,0,0,NORMAL,0
INV-SYN-11246,TXN-SYN-11246,SUPP-GLOBAL-01,BUYER-VORTEX-02,FedEx International,1,121022.5,119987.0,-0.0086,0.9999,651.41,479.65,0,0,178,298,0,3,0,1,NORMAL,0
INV-SYN-11247,TXN-SYN-11247,SUPP-GLOBAL-01,BUYER-APEX-06,DB Schenker,1,96900.8,96886.57,-0.0001,0.8074,870.58,807.63,0,0,179,288,0,22,0,0,NORMAL,0
INV-SYN-11248,TXN-SYN-11248,SUPP-NEXUS-02,BUYER-OMEGA-01,FedEx International,1,89967.95,89443.32,-0.0058,1.0523,331.27,253.01,0,0,173,325,0,23,0,1,NORMAL,0
INV-SYN-11249,TXN-SYN-11249,SUPP-PREC-04,BUYER-VORTEX-02,FedEx International,1,58047.48,58549.93,0.0087,0.6163,475.66,353.97,0,0,204,299,0,1,0,1,NORMAL,0
INV-SYN-11250,TXN-SYN-11250,SUPP-IND-05,BUYER-APEX-06,DHL Global Express,1,173235.21,174693.84,0.0084,1.0918,512.95,452.02,1,0,203,289,0,10,1,0,NORMAL,0
INV-SYN-11251,TXN-SYN-11251,SUPP-GLOBAL-01,BUYER-OMEGA-01,FedEx International,1,145005.87,145177.08,0.0012,1.2098,511.91,381.09,0,0,180,326,0,6,1,0,NORMAL,0
INV-SYN-11252,TXN-SYN-11252,SUPP-PREC-04,BUYER-VORTEX-02,FedEx International,1,47648.78,46714.34,-0.0196,0.4917,527.2,443.15,0,0,205,300,0,3,0,1,NORMAL,0
